2024-05-01 14:28:51,260 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 16:18:52,211 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 16:28:47,185 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 16:38:47,167 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 16:48:48,351 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 16:58:49,700 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 17:08:47,867 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 17:18:46,905 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 17:28:47,661 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 17:38:48,304 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 17:48:47,856 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 17:58:48,671 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 18:08:46,912 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 18:19:00,349 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 18:28:48,119 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 18:38:47,545 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 18:48:47,173 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 18:58:51,252 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 19:08:47,910 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 19:18:47,594 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 19:28:47,725 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 19:38:47,133 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 19:48:48,097 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 19:58:49,326 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 20:08:47,289 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 20:18:47,168 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 20:28:46,965 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 20:38:47,123 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 20:48:47,644 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 20:58:47,840 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 21:08:47,158 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 21:18:47,644 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 21:28:47,066 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 21:38:48,023 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 21:48:47,241 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 21:58:47,087 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 22:08:47,189 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 22:18:48,929 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 22:28:47,720 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 22:38:47,074 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 22:48:48,291 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 22:58:47,125 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 23:08:47,157 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 23:18:51,934 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 23:28:47,256 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 23:38:46,980 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 23:48:47,529 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-07 23:58:47,086 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 00:08:49,265 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 00:18:54,010 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 00:28:46,951 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 00:38:48,447 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 00:48:47,596 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 00:58:46,864 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 01:08:47,106 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 01:18:47,505 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 01:28:47,082 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 01:38:48,398 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 01:48:47,191 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 01:58:47,545 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 02:08:47,073 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 02:20:34,843 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-08 02:28:47,366 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
